Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/button_Save""))",Chrome 131.0.0.0,,,27-12-2024 09:30:04,27-12-2024 09:30:05,0.455s,PASSED
,,,,,,,
Test Cases/Employee_Onboarding/TC_Employee_Contact_Details,Chrome 131.0.0.0,,,27-12-2024 09:30:05,27-12-2024 09:30:24,19.297s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/a_PIM""))",Chrome 131.0.0.0,,,27-12-2024 09:30:05,27-12-2024 09:30:06,1.310s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input""), Fullname)",Chrome 131.0.0.0,,,27-12-2024 09:30:06,27-12-2024 09:30:08,2.210s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/button_Search""))",Chrome 131.0.0.0,,,27-12-2024 09:30:08,27-12-2024 09:30:09,0.471s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/div_Actions_oxd-table-cell oxd-padding-cell""))",Chrome 131.0.0.0,,,27-12-2024 09:30:09,27-12-2024 09:30:10,1.712s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/a_Contact Details""))",Chrome 131.0.0.0,,,27-12-2024 09:30:10,27-12-2024 09:30:14,4.108s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Street 1_oxd-input oxd-input--focus""), Street1)",Chrome 131.0.0.0,,,27-12-2024 09:30:14,27-12-2024 09:30:17,2.278s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Street 2_oxd-input oxd-input--active""), Street2)",Chrome 131.0.0.0,,,27-12-2024 09:30:17,27-12-2024 09:30:17,0.501s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_City_oxd-input oxd-input--active""), City)",Chrome 131.0.0.0,,,27-12-2024 09:30:17,27-12-2024 09:30:18,0.495s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_StateProvince_oxd-input oxd-input--active""), State)",Chrome 131.0.0.0,,,27-12-2024 09:30:18,27-12-2024 09:30:18,0.502s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_ZipPostal Code_oxd-input oxd-input--active""), ZipCode)",Chrome 131.0.0.0,,,27-12-2024 09:30:18,27-12-2024 09:30:19,0.511s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/i_-- Select --_oxd-icon bi-caret-up-fill ox_627fec""))",Chrome 131.0.0.0,,,27-12-2024 09:30:19,27-12-2024 09:30:19,0.276s,PASSED
"click(findTestObject(""Employee-Onboarding/Employee_Salary_Detail_Objects/Page_OrangeHRM/custom_object_for_dropdown"", [""value"":Country]))",Chrome 131.0.0.0,,,27-12-2024 09:30:19,27-12-2024 09:30:19,0.467s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Home_oxd-input oxd-input--focus""), Tel_Home)",Chrome 131.0.0.0,,,27-12-2024 09:30:19,27-12-2024 09:30:20,0.717s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Mobile_oxd-input oxd-input--focus""), Tell_Mobile)",Chrome 131.0.0.0,,,27-12-2024 09:30:20,27-12-2024 09:30:21,0.504s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Work_oxd-input oxd-input--focus""), Tel_Work)",Chrome 131.0.0.0,,,27-12-2024 09:30:21,27-12-2024 09:30:21,0.513s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Work Email_oxd-input oxd-input--active""), Email_Work)",Chrome 131.0.0.0,,,27-12-2024 09:30:21,27-12-2024 09:30:22,0.514s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Other Email_oxd-input oxd-input--focu_8ec2d9""), Email_Other)",Chrome 131.0.0.0,,,27-12-2024 09:30:22,27-12-2024 09:30:23,1.738s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/button_Save""))",Chrome 131.0.0.0,,,27-12-2024 09:30:23,27-12-2024 09:30:24,0.466s,PASSED
,,,,,,,
Test Cases/Employee_Onboarding/TC_Employee_Contact_Details,Chrome 131.0.0.0,,,27-12-2024 09:30:24,27-12-2024 09:30:44,19.703s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/a_PIM""))",Chrome 131.0.0.0,,,27-12-2024 09:30:24,27-12-2024 09:30:25,1.324s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input""), Fullname)",Chrome 131.0.0.0,,,27-12-2024 09:30:25,27-12-2024 09:30:28,3.165s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/button_Search""))",Chrome 131.0.0.0,,,27-12-2024 09:30:28,27-12-2024 09:30:29,0.472s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/div_Actions_oxd-table-cell oxd-padding-cell""))",Chrome 131.0.0.0,,,27-12-2024 09:30:29,27-12-2024 09:30:31,1.879s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/a_Contact Details""))",Chrome 131.0.0.0,,,27-12-2024 09:30:31,27-12-2024 09:30:34,3.599s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Street 1_oxd-input oxd-input--focus""), Street1)",Chrome 131.0.0.0,,,27-12-2024 09:30:34,27-12-2024 09:30:37,2.199s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Street 2_oxd-input oxd-input--active""), Street2)",Chrome 131.0.0.0,,,27-12-2024 09:30:37,27-12-2024 09:30:37,0.476s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_City_oxd-input oxd-input--active""), City)",Chrome 131.0.0.0,,,27-12-2024 09:30:37,27-12-2024 09:30:38,0.504s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_StateProvince_oxd-input oxd-input--active""), State)",Chrome 131.0.0.0,,,27-12-2024 09:30:38,27-12-2024 09:30:38,0.488s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_ZipPostal Code_oxd-input oxd-input--active""), ZipCode)",Chrome 131.0.0.0,,,27-12-2024 09:30:38,27-12-2024 09:30:39,0.503s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/i_-- Select --_oxd-icon bi-caret-up-fill ox_627fec""))",Chrome 131.0.0.0,,,27-12-2024 09:30:39,27-12-2024 09:30:39,0.270s,PASSED
"click(findTestObject(""Employee-Onboarding/Employee_Salary_Detail_Objects/Page_OrangeHRM/custom_object_for_dropdown"", [""value"":Country]))",Chrome 131.0.0.0,,,27-12-2024 09:30:39,27-12-2024 09:30:39,0.468s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Home_oxd-input oxd-input--focus""), Tel_Home)",Chrome 131.0.0.0,,,27-12-2024 09:30:39,27-12-2024 09:30:40,0.681s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Mobile_oxd-input oxd-input--focus""), Tell_Mobile)",Chrome 131.0.0.0,,,27-12-2024 09:30:40,27-12-2024 09:30:40,0.473s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Work_oxd-input oxd-input--focus""), Tel_Work)",Chrome 131.0.0.0,,,27-12-2024 09:30:40,27-12-2024 09:30:41,0.490s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Work Email_oxd-input oxd-input--active""), Email_Work)",Chrome 131.0.0.0,,,27-12-2024 09:30:41,27-12-2024 09:30:41,0.515s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Other Email_oxd-input oxd-input--focu_8ec2d9""), Email_Other)",Chrome 131.0.0.0,,,27-12-2024 09:30:41,27-12-2024 09:30:43,1.722s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/button_Save""))",Chrome 131.0.0.0,,,27-12-2024 09:30:43,27-12-2024 09:30:44,0.462s,PASSED
,,,,,,,
Test Cases/Employee_Onboarding/TC_Employee_Contact_Details,Chrome 131.0.0.0,,,27-12-2024 09:30:44,27-12-2024 09:31:02,18.095s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/a_PIM""))",Chrome 131.0.0.0,,,27-12-2024 09:30:44,27-12-2024 09:30:45,1.322s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input""), Fullname)",Chrome 131.0.0.0,,,27-12-2024 09:30:45,27-12-2024 09:30:47,2.230s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/button_Search""))",Chrome 131.0.0.0,,,27-12-2024 09:30:47,27-12-2024 09:30:48,0.459s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/div_Actions_oxd-table-cell oxd-padding-cell""))",Chrome 131.0.0.0,,,27-12-2024 09:30:48,27-12-2024 09:30:49,1.714s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/a_Contact Details""))",Chrome 131.0.0.0,,,27-12-2024 09:30:49,27-12-2024 09:30:52,2.876s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Street 1_oxd-input oxd-input--focus""), Street1)",Chrome 131.0.0.0,,,27-12-2024 09:30:52,27-12-2024 09:30:55,2.253s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Street 2_oxd-input oxd-input--active""), Street2)",Chrome 131.0.0.0,,,27-12-2024 09:30:55,27-12-2024 09:30:55,0.499s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_City_oxd-input oxd-input--active""), City)",Chrome 131.0.0.0,,,27-12-2024 09:30:55,27-12-2024 09:30:56,0.507s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_StateProvince_oxd-input oxd-input--active""), State)",Chrome 131.0.0.0,,,27-12-2024 09:30:56,27-12-2024 09:30:56,0.501s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_ZipPostal Code_oxd-input oxd-input--active""), ZipCode)",Chrome 131.0.0.0,,,27-12-2024 09:30:56,27-12-2024 09:30:57,0.503s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/i_-- Select --_oxd-icon bi-caret-up-fill ox_627fec""))",Chrome 131.0.0.0,,,27-12-2024 09:30:57,27-12-2024 09:30:57,0.267s,PASSED
"click(findTestObject(""Employee-Onboarding/Employee_Salary_Detail_Objects/Page_OrangeHRM/custom_object_for_dropdown"", [""value"":Country]))",Chrome 131.0.0.0,,,27-12-2024 09:30:57,27-12-2024 09:30:57,0.466s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Home_oxd-input oxd-input--focus""), Tel_Home)",Chrome 131.0.0.0,,,27-12-2024 09:30:57,27-12-2024 09:30:58,0.701s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Mobile_oxd-input oxd-input--focus""), Tell_Mobile)",Chrome 131.0.0.0,,,27-12-2024 09:30:58,27-12-2024 09:30:58,0.503s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Work_oxd-input oxd-input--focus""), Tel_Work)",Chrome 131.0.0.0,,,27-12-2024 09:30:58,27-12-2024 09:30:59,0.496s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Work Email_oxd-input oxd-input--active""), Email_Work)",Chrome 131.0.0.0,,,27-12-2024 09:30:59,27-12-2024 09:30:59,0.510s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Other Email_oxd-input oxd-input--focu_8ec2d9""), Email_Other)",Chrome 131.0.0.0,,,27-12-2024 09:30:59,27-12-2024 09:31:01,1.824s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/button_Save""))",Chrome 131.0.0.0,,,27-12-2024 09:31:01,27-12-2024 09:31:02,0.458s,PASSED
,,,,,,,
Test Cases/Employee_Onboarding/TC_Employee_Contact_Details,Chrome 131.0.0.0,,,27-12-2024 09:31:02,27-12-2024 09:31:21,18.922s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/a_PIM""))",Chrome 131.0.0.0,,,27-12-2024 09:31:02,27-12-2024 09:31:03,1.460s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input""), Fullname)",Chrome 131.0.0.0,,,27-12-2024 09:31:03,27-12-2024 09:31:06,2.373s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/button_Search""))",Chrome 131.0.0.0,,,27-12-2024 09:31:06,27-12-2024 09:31:06,0.461s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/div_Actions_oxd-table-cell oxd-padding-cell""))",Chrome 131.0.0.0,,,27-12-2024 09:31:06,27-12-2024 09:31:08,2.086s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/a_Contact Details""))",Chrome 131.0.0.0,,,27-12-2024 09:31:08,27-12-2024 09:31:11,3.101s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Street 1_oxd-input oxd-input--focus""), Street1)",Chrome 131.0.0.0,,,27-12-2024 09:31:11,27-12-2024 09:31:14,2.447s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Street 2_oxd-input oxd-input--active""), Street2)",Chrome 131.0.0.0,,,27-12-2024 09:31:14,27-12-2024 09:31:14,0.499s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_City_oxd-input oxd-input--active""), City)",Chrome 131.0.0.0,,,27-12-2024 09:31:14,27-12-2024 09:31:15,0.505s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_StateProvince_oxd-input oxd-input--active""), State)",Chrome 131.0.0.0,,,27-12-2024 09:31:15,27-12-2024 09:31:15,0.498s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_ZipPostal Code_oxd-input oxd-input--active""), ZipCode)",Chrome 131.0.0.0,,,27-12-2024 09:31:15,27-12-2024 09:31:16,0.492s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/i_-- Select --_oxd-icon bi-caret-up-fill ox_627fec""))",Chrome 131.0.0.0,,,27-12-2024 09:31:16,27-12-2024 09:31:16,0.244s,PASSED
"click(findTestObject(""Employee-Onboarding/Employee_Salary_Detail_Objects/Page_OrangeHRM/custom_object_for_dropdown"", [""value"":Country]))",Chrome 131.0.0.0,,,27-12-2024 09:31:16,27-12-2024 09:31:16,0.462s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Home_oxd-input oxd-input--focus""), Tel_Home)",Chrome 131.0.0.0,,,27-12-2024 09:31:16,27-12-2024 09:31:17,0.704s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Mobile_oxd-input oxd-input--focus""), Tell_Mobile)",Chrome 131.0.0.0,,,27-12-2024 09:31:17,27-12-2024 09:31:18,0.493s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Work_oxd-input oxd-input--focus""), Tel_Work)",Chrome 131.0.0.0,,,27-12-2024 09:31:18,27-12-2024 09:31:18,0.503s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Work Email_oxd-input oxd-input--active""), Email_Work)",Chrome 131.0.0.0,,,27-12-2024 09:31:18,27-12-2024 09:31:19,0.500s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Other Email_oxd-input oxd-input--focu_8ec2d9""), Email_Other)",Chrome 131.0.0.0,,,27-12-2024 09:31:19,27-12-2024 09:31:20,1.631s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/button_Save""))",Chrome 131.0.0.0,,,27-12-2024 09:31:20,27-12-2024 09:31:21,0.459s,PASSED
,,,,,,,
Test Cases/Employee_Onboarding/TC_Employee_Contact_Details,Chrome 131.0.0.0,,,27-12-2024 09:31:21,27-12-2024 09:31:40,19.190s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/a_PIM""))",Chrome 131.0.0.0,,,27-12-2024 09:31:21,27-12-2024 09:31:22,1.506s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input""), Fullname)",Chrome 131.0.0.0,,,27-12-2024 09:31:22,27-12-2024 09:31:24,2.234s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/button_Search""))",Chrome 131.0.0.0,,,27-12-2024 09:31:24,27-12-2024 09:31:25,0.466s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/div_Actions_oxd-table-cell oxd-padding-cell""))",Chrome 131.0.0.0,,,27-12-2024 09:31:25,27-12-2024 09:31:27,2.174s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/a_Contact Details""))",Chrome 131.0.0.0,,,27-12-2024 09:31:27,27-12-2024 09:31:30,3.371s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Street 1_oxd-input oxd-input--focus""), Street1)",Chrome 131.0.0.0,,,27-12-2024 09:31:30,27-12-2024 09:31:33,2.361s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Street 2_oxd-input oxd-input--active""), Street2)",Chrome 131.0.0.0,,,27-12-2024 09:31:33,27-12-2024 09:31:33,0.497s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_City_oxd-input oxd-input--active""), City)",Chrome 131.0.0.0,,,27-12-2024 09:31:33,27-12-2024 09:31:34,0.505s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_StateProvince_oxd-input oxd-input--active""), State)",Chrome 131.0.0.0,,,27-12-2024 09:31:34,27-12-2024 09:31:34,0.489s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_ZipPostal Code_oxd-input oxd-input--active""), ZipCode)",Chrome 131.0.0.0,,,27-12-2024 09:31:34,27-12-2024 09:31:35,0.489s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/i_-- Select --_oxd-icon bi-caret-up-fill ox_627fec""))",Chrome 131.0.0.0,,,27-12-2024 09:31:35,27-12-2024 09:31:35,0.265s,PASSED
"click(findTestObject(""Employee-Onboarding/Employee_Salary_Detail_Objects/Page_OrangeHRM/custom_object_for_dropdown"", [""value"":Country]))",Chrome 131.0.0.0,,,27-12-2024 09:31:35,27-12-2024 09:31:36,0.451s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Home_oxd-input oxd-input--focus""), Tel_Home)",Chrome 131.0.0.0,,,27-12-2024 09:31:36,27-12-2024 09:31:36,0.689s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Mobile_oxd-input oxd-input--focus""), Tell_Mobile)",Chrome 131.0.0.0,,,27-12-2024 09:31:36,27-12-2024 09:31:37,0.499s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Work_oxd-input oxd-input--focus""), Tel_Work)",Chrome 131.0.0.0,,,27-12-2024 09:31:37,27-12-2024 09:31:37,0.498s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Work Email_oxd-input oxd-input--active""), Email_Work)",Chrome 131.0.0.0,,,27-12-2024 09:31:37,27-12-2024 09:31:38,0.517s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Other Email_oxd-input oxd-input--focu_8ec2d9""), Email_Other)",Chrome 131.0.0.0,,,27-12-2024 09:31:38,27-12-2024 09:31:39,1.718s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/button_Save""))",Chrome 131.0.0.0,,,27-12-2024 09:31:39,27-12-2024 09:31:40,0.456s,PASSED
,,,,,,,
Test Cases/Employee_Onboarding/TC_Employee_Contact_Details,Chrome 131.0.0.0,,,27-12-2024 09:31:40,27-12-2024 09:31:58,17.910s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/a_PIM""))",Chrome 131.0.0.0,,,27-12-2024 09:31:40,27-12-2024 09:31:41,1.315s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input""), Fullname)",Chrome 131.0.0.0,,,27-12-2024 09:31:41,27-12-2024 09:31:44,2.244s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/button_Search""))",Chrome 131.0.0.0,,,27-12-2024 09:31:44,27-12-2024 09:31:44,0.464s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/div_Actions_oxd-table-cell oxd-padding-cell""))",Chrome 131.0.0.0,,,27-12-2024 09:31:44,27-12-2024 09:31:46,1.569s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/a_Contact Details""))",Chrome 131.0.0.0,,,27-12-2024 09:31:46,27-12-2024 09:31:49,2.992s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Street 1_oxd-input oxd-input--focus""), Street1)",Chrome 131.0.0.0,,,27-12-2024 09:31:49,27-12-2024 09:31:51,2.167s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Street 2_oxd-input oxd-input--active""), Street2)",Chrome 131.0.0.0,,,27-12-2024 09:31:51,27-12-2024 09:31:51,0.485s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_City_oxd-input oxd-input--active""), City)",Chrome 131.0.0.0,,,27-12-2024 09:31:51,27-12-2024 09:31:52,0.504s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_StateProvince_oxd-input oxd-input--active""), State)",Chrome 131.0.0.0,,,27-12-2024 09:31:52,27-12-2024 09:31:52,0.489s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_ZipPostal Code_oxd-input oxd-input--active""), ZipCode)",Chrome 131.0.0.0,,,27-12-2024 09:31:52,27-12-2024 09:31:53,0.481s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/i_-- Select --_oxd-icon bi-caret-up-fill ox_627fec""))",Chrome 131.0.0.0,,,27-12-2024 09:31:53,27-12-2024 09:31:53,0.266s,PASSED
"click(findTestObject(""Employee-Onboarding/Employee_Salary_Detail_Objects/Page_OrangeHRM/custom_object_for_dropdown"", [""value"":Country]))",Chrome 131.0.0.0,,,27-12-2024 09:31:53,27-12-2024 09:31:53,0.459s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Home_oxd-input oxd-input--focus""), Tel_Home)",Chrome 131.0.0.0,,,27-12-2024 09:31:53,27-12-2024 09:31:54,0.698s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Mobile_oxd-input oxd-input--focus""), Tell_Mobile)",Chrome 131.0.0.0,,,27-12-2024 09:31:54,27-12-2024 09:31:55,0.495s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Work_oxd-input oxd-input--focus""), Tel_Work)",Chrome 131.0.0.0,,,27-12-2024 09:31:55,27-12-2024 09:31:55,0.499s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Work Email_oxd-input oxd-input--active""), Email_Work)",Chrome 131.0.0.0,,,27-12-2024 09:31:55,27-12-2024 09:31:56,0.506s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/input_Other Email_oxd-input oxd-input--focu_8ec2d9""), Email_Other)",Chrome 131.0.0.0,,,27-12-2024 09:31:56,27-12-2024 09:31:57,1.815s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Contact_Details/Page_OrangeHRM/button_Save""))",Chrome 131.0.0.0,,,27-12-2024 09:31:57,27-12-2024 09:31:58,0.458s,PASSED
,,,,,,,
Test Cases/Employee_Onboarding/TC_Employee_Contact_Details,Chrome 131.0.0.0,,,27-12-2024 09:31:58,27-12-2024 09:32:18,20.108s,PASSED
